Food Code; code,Food Name; name,Local Name; lang,Energy; enerc,Total Fat; fatce,Dietary Fiber; fibtg,Carbohydrate; choavldf,Protein; protcnt
D046,SHEVANGA SHENG,MAR,123,0.12,6.83,3.76,2.62
D046,DRUMSTICK,"A. SAJINA; B. SAJNA DANTA; E. HORSERADISH, BENZOIL; G. SARAGAVO; H. SAIJAN-KI-PHALLI; KAN. NUGGA KAYI; KH. DIENG SAJANA; MAL. MURINGAKKAI; M. SAJANA; MAR. SHEVANGA SHENG; O. SAJANA CHHUIN; P. SUHANJANA DI PHALLIYA; TAM. MURUNGAKKAI; TEL. MULAKAADA; U. SUJNE KI PALLI.",123,0.12,6.83,3.76,2.62
D046,SAJINA,A,123,0.12,6.83,3.76,2.62
D047,VIDAIAVARAI,TAM,129,0.64,5.64,2.75,3.06
D047,"FIELD BEANS, TENDER, BROAD","A. UROHI; B. SHIM; E. COMMON BEAN, FIELDBEAN, BROAD BEAN, STRING BEAN; G. VALPAPDI; H. SEM; KAN. AVARE; KASH. HYAMBI; KH. RI MAJAI; MAL. AVAR; MAR. PAPTA; O. BARAGUDI; TAM. VIDAIAVARAI; TEL. CHIKKUDU GINJALU; U. SEM KI PALLI.",129,0.64,5.64,2.75,3.06
D047,SEM KI PALLI,U,129,0.64,5.64,2.75,3.06
D047,UROHI,A,129,0.64,5.64,2.75,3.06
D048,"FIELD BEANS, TENDER, LEAN","A.UROHI; B. SHIM; E. COMMON BEAN, FIELDBEAN, BROAD BEAN, STRING BEAN; G. VALPAPDI; H. SEM; KAN. AVARE; KASH. HYAMBI; KH. RI MAJAI; MAL. AVAR; MAR. PAPTA; O. BARAGUDI; TEL. CHIKKUDU GINJALU; TAM. VIDAIAVARAI; U. SEM KI PALLI.",140,0.6,6.19,2.85,3.71
D049,GREEN BEANS,E,102,0.26,4.38,2.68,2.49
D049,FRENCH BEAN,A,102,0.26,4.38,2.68,2.49
D049,PRESBIN PHYRNGOP,KH,102,0.26,4.38,2.68,2.49
D049,BEANS,MAL,102,0.26,4.38,2.68,2.49
D049,FRAS BEAN,P,102,0.26,4.38,2.68,2.49
D049,GHIU SIMI,N,102,0.26,4.38,2.68,2.49
D049,FANSI,G,102,0.26,4.38,2.68,2.49
D049,SANNACHIKKUDU,TEL,102,0.26,4.38,2.68,2.49
D049,"FRENCH BEANS, COUNTRY",A. FRENCH BEAN; E. GREEN BEANS; G. FANSI; H. BAKLA; KAN. HURULI KAYI; KASH. HYAMBI; KH. PRESBIN PHYRNGOP; MAL. BEANS; MAR. PHARASEBEE; N. GHIU SIMI; O. BEANS; P. FRAS BEAN; TAM. VIDAIAVARAI; TEL. SANNACHIKKUDU; U. BEANS.,102,0.26,4.38,2.68,2.49
D049,PHARASEBEE,MAR,102,0.26,4.38,2.68,2.49
D049,HURULI KAYI,KAN,102,0.26,4.38,2.68,2.49
D050,PRESBIN,KH,93,0.19,4.18,2.63,2.12
D050,"FRENCH BEANS, HYBRID",A. FRENCH BEAN; E. GREEN BEANS; G. FANSI; H. BAKLA; KAN. HURULI KAYI; KASH. HYAMBI; KH. PRESBIN; MAL. BEANS; MAR. PHARASEBEE; N. GHIU SIMI; O. BEANS; P. FRAS BEAN; TAM. VIDAIAVARAI; TEL. SANNACHIKKUDU; U. BEANS.,93,0.19,4.18,2.63,2.12
D051,SOH PHAN,KH,110,0.35,7.69,3.48,1.98
D051,THEIBONG,M,110,0.35,7.69,3.48,1.98
D051,CHAKKA,MAL,110,0.35,7.69,3.48,1.98
D051,KATAHAR,N,110,0.35,7.69,3.48,1.98
D051,PANASA,O,110,0.35,7.69,3.48,1.98
D051,KATHAL KI BEEJ,P,110,0.35,7.69,3.48,1.98
D051,PALAPAZHAM,TAM,110,0.35,7.69,3.48,1.98
D051,KATHAHAL,U,110,0.35,7.69,3.48,1.98
D051,BINDU,KASH,110,0.35,7.69,3.48,1.98
D051,KATHAL,H,110,0.35,7.69,3.48,1.98
D051,HALASU,KAN,110,0.35,7.69,3.48,1.98
D051,JACKFRUIT,E,110,0.35,7.69,3.48,1.98
D051,"JACK FRUIT, RAW",A. KOTHAL; B. KANTHAL; E. JACKFRUIT; G. PHANAS; H. KATHAL; KASH. BINDU; KAN. HALASU; KH. SOH PHAN; M. THEIBONG; MAL. CHAKKA; MAR. PHANAS; N. KATAHAR; O. PANASA; P. KATHAL KI BEEJ; S. PANASA; TAM. PALAPAZHAM; TEL. PANASA; U. KATHAHAL.,110,0.35,7.69,3.48,1.98
D051,KOTHAL,A,110,0.35,7.69,3.48,1.98
D051,PHANAS,G,110,0.35,7.69,3.48,1.98
D051,KANTHAL,B,110,0.35,7.69,3.48,1.98
D052,KOTHAL GUTI,A,322,0.44,8.63,11.81,5.79
D052,SHYIENG SOH PHAN,KH,322,0.44,8.63,11.81,5.79
D052,THEIBONG MARU,M,322,0.44,8.63,11.81,5.79
D052,PALAKKOTTAI,TAM,322,0.44,8.63,11.81,5.79
D052,"JACK FRUIT, SEED, MATURE",A. KOTHAL GUTI; B. KANTHAL; E. JACKFRUIT; G. PHANAS; H. KATHAL; KAN. HALASU; KASH. BINDU; KH. SHYIENG SOH PHAN; MAL. CHAKKA; M. THEIBONG MARU; MAR. PHANAS; N. KATAHAR; P. KATHAL; S. PANASA; TAM. PALAKKOTTAI; TEL. PANASA; U. KATHAHAL.,322,0.44,8.63,11.81,5.79
D053,GANTH GOBI,P,67,0.35,2.75,1.39,1.58
D053,ULKOBI,O,67,0.35,2.75,1.39,1.58
D053,GYATHKOPI,N,67,0.35,2.75,1.39,1.58
D053,MONJH HAAK,KASH,67,0.35,2.75,1.39,1.58
D053,NOL-KOL,G,67,0.35,2.75,1.39,1.58
D053,NOOLKOL,KAN,67,0.35,2.75,1.39,1.58
D053,KOHL-RABI,H,67,0.35,2.75,1.39,1.58
D053,KNOOLKOL,TAM,67,0.35,2.75,1.39,1.58
D053,WILD CABBAGE,E,67,0.35,2.75,1.39,1.58
D053,OOLKOBI,A,67,0.35,2.75,1.39,1.58
D053,KNOL - KHOL,A. OOLKOBI; B. OLKOPI; E. WILD CABBAGE; G. NOL-KOL; H. KOHL-RABI; KAN. NOOLKOL; KASH. MONJH HAAK; KH. PHAN KUBI; MAL. NOOLKOL; M. KOBI MARU KABI; MAR. NOL-KOL; N. GYATHKOPI; O. ULKOBI; P. GANTH GOBI; TAM. KNOOLKOL; TEL. NOOLKOL.,67,0.35,2.75,1.39,1.58
D053,OLKOPI,B,67,0.35,2.75,1.39,1.58
D054,KOVA KAI,MAL,73,0.24,3.0,2.01,1.39
D054,JHUR THLIEM,KH,73,0.24,3.0,2.01,1.39
D054,TONDEKAYI,KAN,73,0.24,3.0,2.01,1.39
D054,"KONDURI, KOWAI",H,73,0.24,3.0,2.01,1.39
D054,GHOLE GLURU,G,73,0.24,3.0,2.01,1.39
D054,"IVY GOURD, SCARLET GOURD",E,73,0.24,3.0,2.01,1.39
D054,TELAKUCHA,B,73,0.24,3.0,2.01,1.39
D054,TONDALE,MAR,73,0.24,3.0,2.01,1.39
D054,"KOVAI, BIG","A. KUNDULI; B. TELAKUCHA; E. IVY GOURD, SCARLET GOURD; G. GHOLE GLURU; H. KONDURI, KOWAI; KAN. TONDEKAYI; KH. JHUR THLIEM; MAL. KOVA KAI; MAR. TONDALE; O. KUNDURU; TAM. KOVA KAI; TEL. DONDA KAYA; U. TINDLI.",73,0.24,3.0,2.01,1.39
D054,DONDA KAYA,TEL,73,0.24,3.0,2.01,1.39
D054,TINDLI,U,73,0.24,3.0,2.01,1.39
D054,KUNDULI,A,73,0.24,3.0,2.01,1.39
D054,KUNDURU,O,73,0.24,3.0,2.01,1.39
D055,"KOVAI, SMALL","A. KUNDULI; B. TELAKUCHA; E. IVY GOURD, SCARLET GOURD; G. GHOLE GLURU; H. KONDURI, KOWAI; KAN. TONDEKAYI; KH. JHUR THLIEM; MAL. KOVA KAI; MAR. TONDALE; O. KUNDURU; TAM. KOVA KAI; TEL. DONDA KAYA; U. TINDLI.",80,0.24,3.25,2.41,1.22
D056,BELANDRI,M,115,0.22,4.08,3.62,2.08
D056,RAMTORIYA,N,115,0.22,4.08,3.62,2.08
D056,BHINDIKAA,S,115,0.22,4.08,3.62,2.08
D056,LADIES FINGER,"A. BHENDI; B. DHEROSH; E. OKRA, OKRO, OCHRO; G. BHINDA; H. BHINDI; KAN. BENDE; KASH. BINDI; KH. BINDI; MAL. VENDAKKAI; M. BELANDRI; MAR. BHENDI; N. RAMTORIYA; O. BHENDI; P. BHINDI; S. BHINDIKAA; TAM. VENDAIKKAI; TEL. BENDAKAYA; U. BHENDI.",115,0.22,4.08,3.62,2.08
D056,VENDAKKAI,MAL,115,0.22,4.08,3.62,2.08
D056,BENDAKAYA,TEL,115,0.22,4.08,3.62,2.08
D056,VENDAIKKAI,TAM,115,0.22,4.08,3.62,2.08
D056,BINDI,KASH,115,0.22,4.08,3.62,2.08
D056,BHENDI,A,115,0.22,4.08,3.62,2.08
D056,BHINDI,H,115,0.22,4.08,3.62,2.08
D056,BHINDA,G,115,0.22,4.08,3.62,2.08
D056,"OKRA, OKRO, OCHRO",E,115,0.22,4.08,3.62,2.08
D056,DHEROSH,B,115,0.22,4.08,3.62,2.08
D056,BENDE,KAN,115,0.22,4.08,3.62,2.08
D057,MAMIDIKAYA,TEL,205,0.08,3.01,10.59,0.69
D057,MANGAI,TAM,205,0.08,3.01,10.59,0.69
D057,KACCHA AAM,P,205,0.08,3.01,10.59,0.69
D057,AMBU (KACHA),O,205,0.08,3.01,10.59,0.69
D057,AMBA,MAR,205,0.08,3.01,10.59,0.69
D057,HEINOU ASHANGBA,M,205,0.08,3.01,10.59,0.69
D057,SOH PIENG IM,KH,205,0.08,3.01,10.59,0.69
D057,MANGA,MAL,205,0.08,3.01,10.59,0.69
D057,MAVINAKAYI,KAN,205,0.08,3.01,10.59,0.69
D057,KATCHA AAM,H,205,0.08,3.01,10.59,0.69
D057,AMBO,G,205,0.08,3.01,10.59,0.69
D057,AAM (KANCHA),B,205,0.08,3.01,10.59,0.69
D057,KEASA AAM,A,205,0.08,3.01,10.59,0.69
D057,"MANGO, GREEN, RAW",A. KEASA AAM; B. AAM (KANCHA); G. AMBO; H. KATCHA AAM; KAN. MAVINAKAYI; KASH. KACH AAMB; KH. SOH PIENG IM; MAL. MANGA; M. HEINOU ASHANGBA; MAR. AMBA; O. AMBU (KACHA); P. KACCHA AAM; TAM. MANGAI; TEL. MAMIDIKAYA; U. KACCHA AAM.,205,0.08,3.01,10.59,0.69
D057,KACH AAMB,KASH,205,0.08,3.01,10.59,0.69
D058,PATI,MAR,107,0.26,5.21,2.99,2.07
D058,HARI PYAAZ,U,107,0.26,5.21,2.99,2.07
D058,ULLI KADALU,TEL,107,0.26,5.21,2.99,2.07
D058,VENGAYA THAAL,TAM,107,0.26,5.21,2.99,2.07
D058,HARE PYAAZ,P,107,0.26,5.21,2.99,2.07
D058,PIAJA SANDHA,O,107,0.26,5.21,2.99,2.07
D058,CHHAYAPI KO SAAG,N,107,0.26,5.21,2.99,2.07
D058,TILHOU MANA,M,107,0.26,5.21,2.99,2.07
D058,"SPRING ONION, ONION GREENS",E,107,0.26,5.21,2.99,2.07
D058,SLA PIAT,KH,107,0.26,5.21,2.99,2.07
D058,PICHIGANDA,KASH,107,0.26,5.21,2.99,2.07
D058,ERULLI SOPPU,KAN,107,0.26,5.21,2.99,2.07
D058,PYAZ,H,107,0.26,5.21,2.99,2.07
D058,DUNGLINA DAKKADI (ONION DAKKADI),G,107,0.26,5.21,2.99,2.07
D058,PIYAZ KALI,B,107,0.26,5.21,2.99,2.07
D058,PIYAJ PAAT,A,107,0.26,5.21,2.99,2.07
D058,"ONION, STALK","A. PIYAJ PAAT; B. PIYAZ KALI; E. SPRING ONION, ONION GREENS; G. DUNGLINA DAKKADI (ONION DAKKADI); H. PYAZ; KAN. ERULLI SOPPU; KASH. PICHIGANDA; KH. SLA PIAT; MAL. ULLI THANDU; M. TILHOU MANA; MAR. PATI; N. CHHAYAPI KO SAAG; O. PIAJA SANDHA; P. HARE PYAAZ; TAM. VENGAYA THAAL; TEL. ULLI KADALU; U. HARI PYAAZ.",107,0.26,5.21,2.99,2.07
D058,ULLI THANDU,MAL,107,0.26,5.21,2.99,2.07
D059,OMAKAYA,MAL,100,0.23,2.28,4.4,0.5
D059,BOPPAYI KAYA,TEL,100,0.23,2.28,4.4,0.5
D059,PAPPALIKKAAI,TAM,100,0.23,2.28,4.4,0.5
D059,AMRUTABHANDA,O,100,0.23,2.28,4.4,0.5
D059,PAPAYA,MAR,100,0.23,2.28,4.4,0.5
D059,AWATHABI ASHANGBA,M,100,0.23,2.28,4.4,0.5
D059,DUDDE,KON,100,0.23,2.28,4.4,0.5
D059,"PAPAYA, RAW","A. KESA OMITA; B. PEMPE (KACHA); E. PAPAW, PAWPAW; G. PAPAYI; H. KATCHA PEPITA; KAN. PARANGI; KH. SOH KYMPHOR IM; KASH. PAPITA; KON. DUDDE; MAL. OMAKAYA; M. AWATHABI ASHANGBA; MAR. PAPAYA; O. AMRUTABHANDA; P. KATCHA PEPITA; TAM. PAPPALIKKAAI; TEL. BOPPAYI KAYA; U. PAPAYA.",100,0.23,2.28,4.4,0.5
D059,SOH KYMPHOR IM,KH,100,0.23,2.28,4.4,0.5
D059,PARANGI,KAN,100,0.23,2.28,4.4,0.5
D059,KATCHA PEPITA,H,100,0.23,2.28,4.4,0.5
D059,PAPAYI,G,100,0.23,2.28,4.4,0.5
D059,"PAPAW, PAWPAW",E,100,0.23,2.28,4.4,0.5
D059,PEMPE (KACHA),B,100,0.23,2.28,4.4,0.5
D059,PAPITA,KASH,100,0.23,2.28,4.4,0.5
D059,KESA OMITA,A,100,0.23,2.28,4.4,0.5
D060,PARWAR,A. POTOL; B. POTOL; E. POINTED GOURD; G. PADVAL; H. PARWAL; KAN. MARA THONDE; KH. PATOL RIT; MAL. KOVAKKAI; MAR. PARWAR; O. POTALA; P. PARWAL; TEL. KOMMU POTLA; U. PARWAL.,101,0.3,2.61,3.54,1.4
D060,KOMMU POTLA,TEL,101,0.3,2.61,3.54,1.4
D060,POTALA,O,101,0.3,2.61,3.54,1.4
D060,KOVAKKAI,MAL,101,0.3,2.61,3.54,1.4
D060,MARA THONDE,KAN,101,0.3,2.61,3.54,1.4
D060,PARWAL,H,101,0.3,2.61,3.54,1.4
D060,PADVAL,G,101,0.3,2.61,3.54,1.4
D060,POINTED GOURD,E,101,0.3,2.61,3.54,1.4
D060,POTOL,A,101,0.3,2.61,3.54,1.4
D060,PATOL RIT,KH,101,0.3,2.61,3.54,1.4
D061,"PEAS, FRESH","A. MATAR MAH; B. MOTOR SHUTI; G., MAR. VATANA; KASH. KAZA; O. MATARA; H. MATAR; KAN., TEL. BATANI; KASH. MATAR; KH. MATOR; M. HAWAI THARAAK; P. HARE MATAR; MAL., TAM. PACCHA PATTANI.",340,0.13,6.32,11.88,7.25
D061,HARE MATAR,P,340,0.13,6.32,11.88,7.25
D061,PACCHA PATTANI,"MAL., TAM",340,0.13,6.32,11.88,7.25
D061,MATOR,KH,340,0.13,6.32,11.88,7.25
D061,VATANA,"G., MAR",340,0.13,6.32,11.88,7.25
D061,MOTOR SHUTI,B,340,0.13,6.32,11.88,7.25
D061,MATAR MAH,A,340,0.13,6.32,11.88,7.25
D061,HAWAI THARAAK,M,340,0.13,6.32,11.88,7.25
D062,KELE-DA-PHOOL,P,89,0.63,5.25,2.15,1.47
D062,"PLANTAIN, FLOWER",A. KOLDIL; B. MOCHA; E. BANANA FLOWER; G. KEL PHOOL; H. KELE-KA PHOOL; KAN. BALE MOTHO; KH. PASHOR KAIT; MAL. VAZHAPOO; M. LAFU THARO; MAR. KEL PHOOL; O. KADALI BHANDA; P. KELE-DA-PHOOL; TAM. VAZHAPOO; TEL. ARATI PUVVU; U. KELA KA PHOOL.,89,0.63,5.25,2.15,1.47
D062,KELA KA PHOOL,U,89,0.63,5.25,2.15,1.47
D062,ARATI PUVVU,TEL,89,0.63,5.25,2.15,1.47
D062,KADALI BHANDA,O,89,0.63,5.25,2.15,1.47
D062,VAZHAPOO,MAL,89,0.63,5.25,2.15,1.47
D062,PASHOR KAIT,KH,89,0.63,5.25,2.15,1.47
D062,BALE MOTHO,KAN,89,0.63,5.25,2.15,1.47
D062,KELE-KA PHOOL,H,89,0.63,5.25,2.15,1.47
D062,KEL PHOOL,G,89,0.63,5.25,2.15,1.47
D062,BANANA FLOWER,E,89,0.63,5.25,2.15,1.47
D062,MOCHA,B,89,0.63,5.25,2.15,1.47
D062,KOLDIL,A,89,0.63,5.25,2.15,1.47
D062,LAFU THARO,M,89,0.63,5.25,2.15,1.47
D063,KELA (HARA),P,334,0.23,3.6,17.58,1.18
D063,"PLANTAIN, GREEN",A. KASKOL/PURAKOL; B. KELA (KANCH); E. COOKING BANANA; G. KELA; H. KELE (HARA); KAN. BALE KAYI; KASH. KHAM KAEL; KH. KAIT IM; MAL. VAZHAKKAI; M. LAPHOI ASHANGBA; M. LAPHOI ASHANGBA; MAR. KEL (HARA); N. BUNGO; O. BANTALA KADALI; P. KELA (HARA); S. RAMBHAA ; TAM. VAZHAKKAAI; TEL. ARATI KAYI; U. KACCHA KELA.,334,0.23,3.6,17.58,1.18
D063,KACCHA KELA,U,334,0.23,3.6,17.58,1.18
D063,ARATI KAYI,TEL,334,0.23,3.6,17.58,1.18
D063,VAZHAKKAAI,TAM,334,0.23,3.6,17.58,1.18
D063,RAMBHAA ,S,334,0.23,3.6,17.58,1.18
D063,BANTALA KADALI,O,334,0.23,3.6,17.58,1.18
D063,KHAM KAEL,KASH,334,0.23,3.6,17.58,1.18
D063,KEL (HARA),MAR,334,0.23,3.6,17.58,1.18
D063,KELA (KANCH),B,334,0.23,3.6,17.58,1.18
D063,COOKING BANANA,E,334,0.23,3.6,17.58,1.18
D063,KELA,G,334,0.23,3.6,17.58,1.18
D063,KELE (HARA),H,334,0.23,3.6,17.58,1.18
D063,BUNGO,N,334,0.23,3.6,17.58,1.18
D063,KASKOL/PURAKOL,A,334,0.23,3.6,17.58,1.18
D063,LAPHOI ASHANGBA,M,334,0.23,3.6,17.58,1.18
D063,VAZHAKKAI,MAL,334,0.23,3.6,17.58,1.18
D063,KAIT IM,KH,334,0.23,3.6,17.58,1.18
D063,BALE KAYI,KAN,334,0.23,3.6,17.58,1.18
D064,BANANA STEM,E,165,0.16,2.12,8.64,0.35
D064,ARATI DOOTA,TEL,165,0.16,2.12,8.64,0.35
D064,VAZHAI THANDU,TAM,165,0.16,2.12,8.64,0.35
D064,THOR,B,165,0.16,2.12,8.64,0.35
D064,KELE DA TANA,P,165,0.16,2.12,8.64,0.35
D064,KELICHA KHUNT,MAR,165,0.16,2.12,8.64,0.35
D064,UNNIPINDI,MAL,165,0.16,2.12,8.64,0.35
D064,POSOLA,A,165,0.16,2.12,8.64,0.35
D064,BELE DINDU,KAN,165,0.16,2.12,8.64,0.35
D064,KELE-KA-TANA,H,165,0.16,2.12,8.64,0.35
D064,KELANU THED,G,165,0.16,2.12,8.64,0.35
D064,KADALI MANJA,O,165,0.16,2.12,8.64,0.35
D064,NUD KAIT,KH,165,0.16,2.12,8.64,0.35
D064,LAFU,M,165,0.16,2.12,8.64,0.35
D064,"PLANTAIN, STEM",A. POSOLA; B. THOR; E. BANANA STEM; G. KELANU THED; H. KELE-KA-TANA; KAN. BELE DINDU; KH. NUD KAIT; MAL. UNNIPINDI; M. LAFU; MAR. KELICHA KHUNT; O. KADALI MANJA; P. KELE DA TANA; TAM. VAZHAI THANDU; TEL. ARATI DOOTA.,165,0.16,2.12,8.64,0.35
D065,KADDU,H,103,0.18,2.53,4.22,0.87
D065,KUMMAANDAH,S,103,0.18,2.53,4.22,0.87
D065,KAKHARU,O,103,0.18,2.53,4.22,0.87
D065,FARSI,N,103,0.18,2.53,4.22,0.87
D065,KUMRO,B,103,0.18,2.53,4.22,0.87
D065,RONGALAO,A,103,0.18,2.53,4.22,0.87
D065,GUMMADI KAYA,TEL,103,0.18,2.53,4.22,0.87
D065,KOHLU,G,103,0.18,2.53,4.22,0.87
D065,LAL BHOPLA,MAR,103,0.18,2.53,4.22,0.87
D065,MAIREN,M,103,0.18,2.53,4.22,0.87
D065,MATHAN,MAL,103,0.18,2.53,4.22,0.87
D065,PATHAW,KH,103,0.18,2.53,4.22,0.87
D065,PAARIMAL,KASH,103,0.18,2.53,4.22,0.87
D065,KUMBALA KASH,KAN,103,0.18,2.53,4.22,0.87
D065,"PUMPKIN, GREEN, CYLINDRICAL",A. RONGALAO; B. KUMRO; G. KOHLU; H. KADDU; KAN. KUMBALA KASH; KASH. PAARIMAL; KH. PATHAW; MAL. MATHAN; M. MAIREN; MAR. LAL BHOPLA; N. FARSI; O. KAKHARU; P. KADDU; S. KUMMAANDAH; TAM. PARANGIKKAI; TEL. GUMMADI KAYA; U. KADDU.,103,0.18,2.53,4.22,0.87
D065,PARANGIKKAI,TAM,103,0.18,2.53,4.22,0.87
D066,"PUMPKIN, ORANGE, ROUND",A. RONGALAO; B. KUMRO; G. KOHLU; H. KADDU; KAN. KUMBALA KASH; KASH. PAARIMAL; KH. PATHAW SAW; MAL. MATHAN; M. MAIREN; MAR. LAL BHOPLA; N. FARSI; O. KAKHARU; P. KADDU; S. KUMMAANDAH; TAM. PARANGIKKAI; TEL. GUMMADI; U. KADDU.,97,0.16,2.56,4.0,0.84
